# Time, Raw Flux, Raw Flux Error, PCA Flux, PSF Flux
1.888578645088820167e+03,1.005847487308860311e+00,1.002235827013938430e+00,1.005282672279642187e+00,9.991076491121334557e-01
1.888599457831421432e+03,1.006386171752157610e+00,1.002845275291718075e+00,1.005299346640045721e+00,9.994682576934642571e-01
1.888641144346081319e+03,1.006241804707530108e+00,1.003841338571117348e+00,1.005365572498349902e+00,9.995828501146576395e-01
1.888661957085127824e+03,1.006178299228714712e+00,1.003473074528924869e+00,1.005699331325557555e+00,1.000044813708268476e+00
1.888682769823485842e+03,1.005763606318003323e+00,1.003218208927906918e+00,1.004907196228839839e+00,9.998596057108662949e-01
1.888703643594885079e+03,1.006982852100196890e+00,1.005411386381926953e+00,1.006447669211836704e+00,9.992284006785376871e-01
1.888724456332706268e+03,1.006425216392308197e+00,1.003069504688543834e+00,1.004991567190084423e+00,9.992881775750879214e-01
1.888745269070698441e+03,1.006204948259803889e+00,1.004447388901488658e+00,1.004763317280241708e+00,9.998346328373891589e-01
1.888766142842603813e+03,1.005203018903444212e+00,1.002426938148777813e+00,1.004677064976515988e+00,9.996763614062179615e-01
1.888786955582284691e+03,1.008020697656309084e+00,1.003241300261295432e+00,1.006664261616050160e+00,9.999057062554058684e-01
1.888807768322538777e+03,1.006171241277383110e+00,1.002487708433598357e+00,1.004622155897388680e+00,9.999209513825821904e-01
1.888828642097548254e+03,1.006712283436082878e+00,1.002369664178529352e+00,1.004473912746070674e+00,9.998486369320448430e-01
1.888849454840666112e+03,1.005547734181456265e+00,1.002451354631281655e+00,1.002984417493814506e+00,9.991304251770007916e-01
1.888870267585565671e+03,1.005461441529065914e+00,1.002373277038652644e+00,1.002889365860529125e+00,9.994313204879112789e-01
1.888891141365903195e+03,1.007353990455636783e+00,1.004018479217871018e+00,1.004724933325835678e+00,9.994301944265474580e-01
1.888911954114937316e+03,1.005480945154025196e+00,1.001683483001934327e+00,1.003514789959613296e+00,9.992340518953021222e-01
1.888932766866257225e+03,1.007378881120630121e+00,1.005101161440266733e+00,1.005614731917997551e+00,1.000106242622022190e+00
1.888953640653898674e+03,1.006190304161958649e+00,1.003413448064164548e+00,1.003968536725688088e+00,9.990509105166683890e-01
1.888974453410058914e+03,1.006953028108380943e+00,1.005126743700235359e+00,1.005120957733838472e+00,9.996549503071903153e-01
1.888995266168693661e+03,1.007674609905897967e+00,1.003550216775756843e+00,1.004721122764542507e+00,9.987011793444501295e-01
1.889016139963272281e+03,1.007071713170679450e+00,1.003580391602953981e+00,1.004862739717064191e+00,9.992586505947451680e-01
1.889036952726780783e+03,1.006847198756076533e+00,1.002997898082683026e+00,1.004187022513174155e+00,9.996926260487630778e-01
1.889057765492608041e+03,1.007754739033200897e+00,1.003489570439397793e+00,1.004162440128537170e+00,9.997830632218249747e-01
1.889078639294588584e+03,1.008957740088725297e+00,1.003869047621277932e+00,1.005937107628634752e+00,9.996411269900867813e-01
1.889099452064645220e+03,1.007222360560675600e+00,1.003026588331313862e+00,1.003841624505892316e+00,9.996966165096877743e-01
1.889120264836544266e+03,1.008392111311160688e+00,1.004791925727378743e+00,1.005545245102169583e+00,9.989541381118074437e-01
1.889141138643569093e+03,1.008802407266532475e+00,1.002264826335096837e+00,1.005881545616144290e+00,9.998391141027556106e-01
1.889161951418474928e+03,1.008505827511297692e+00,1.004244518216808491e+00,1.005403537986933271e+00,9.998232992456893564e-01
1.889182764194499441e+03,1.008458984334779762e+00,1.004314605345187017e+00,1.005232402618862597e+00,9.991462402428945566e-01
1.889203638004867116e+03,1.007709298422002631e+00,1.004187613561791981e+00,1.004382532612464685e+00,9.994899422325694838e-01
1.889224450782749955e+03,1.008315437375002954e+00,1.002932018412107551e+00,1.005647226857628196e+00,9.989916996251602122e-01
1.889245263560425201e+03,1.008487631149651786e+00,1.003162587843750009e+00,1.004551054640713703e+00,9.994142178709276569e-01
1.889266137371559353e+03,1.008477329491353158e+00,1.005238802168694656e+00,1.005120431598044206e+00,9.995066495541113927e-01
1.889286950148868755e+03,1.009087413468153116e+00,1.003658460805622710e+00,1.005336457469088618e+00,9.993165559575010182e-01
1.889307762925570842e+03,1.008974397243443510e+00,1.005439972722533382e+00,1.005873537510848736e+00,9.993900931238941521e-01
1.889328636734880320e+03,1.009340877057971708e+00,1.004639714536877726e+00,1.005030493768875210e+00,9.994969724867643901e-01
1.889349449510048316e+03,1.009224843182366715e+00,1.003732269484113759e+00,1.005391882072653065e+00,9.995743942469523802e-01
1.889370262283405737e+03,1.009551417625932146e+00,1.004341873613522340e+00,1.005632785814500441e+00,9.997417414115582490e-01
1.889391136088680469e+03,1.008518855356484778e+00,1.002738346899393118e+00,1.004597073467036639e+00,9.991795186710007437e-01
1.889411948858779169e+03,1.009198048664667668e+00,1.003221410274254488e+00,1.005046453063512812e+00,9.994127486041339825e-01
1.889432761627035006e+03,1.009134377055624920e+00,1.005340447986529329e+00,1.004708140435084385e+00,9.993945925534953867e-01
1.889453635426785240e+03,1.008987114388681050e+00,1.002870148285048835e+00,1.003743887049764361e+00,9.994235892416468703e-01
1.889474448191556576e+03,1.007356472518747381e+00,1.003692669808190052e+00,1.003573486711802465e+00,9.999388742930387375e-01
1.889495260953838624e+03,1.008834926267466292e+00,1.003474187981895582e+00,1.004144877402700420e+00,1.000082106773681145e+00
1.889516134747522074e+03,1.008475953089855714e+00,1.004306353321807954e+00,1.004037359198691748e+00,1.000054154490847225e+00
1.889536947505835769e+03,1.010865221077471565e+00,1.004821260813235195e+00,1.005535049730579500e+00,9.993733225554003452e-01
1.889557760262289321e+03,1.010062556622334684e+00,1.002614176911902355e+00,1.004690296870784039e+00,9.994994955280945836e-01
1.889578634050395522e+03,1.010396226958404142e+00,1.003735375315672806e+00,1.004657629748642700e+00,9.994903824252976410e-01
1.889599446804004856e+03,1.009948438653943459e+00,1.003260696647619854e+00,1.004762241545297252e+00,1.000035583234864855e+00
1.889620259555771554e+03,1.011341710369140001e+00,1.003609739763006603e+00,1.004552270298240790e+00,1.000660925353887842e+00
1.889641133339746375e+03,1.009157928553295669e+00,1.002606703118857912e+00,1.003652099165717848e+00,9.995546358898041994e-01
1.889661946089437606e+03,1.009010846435843156e+00,1.002231148784707315e+00,1.003095040389628823e+00,9.996396139689395222e-01
1.889682758838480140e+03,1.010045959629065404e+00,1.004135012436397245e+00,1.004817769868972643e+00,9.997669336939973839e-01
1.889703632620505459e+03,1.011121449846527076e+00,1.002822918157784127e+00,1.004010183277170176e+00,1.000105570434262070e+00
1.889724445369560044e+03,1.011582148020384597e+00,1.003219760515772219e+00,1.005191693366308536e+00,9.999678503573444788e-01
1.889745258118362926e+03,1.010446563852023694e+00,1.004310345607373645e+00,1.004536963839091523e+00,1.000224087522452399e+00
1.889766131901022163e+03,1.010052938654609767e+00,1.002978904739693977e+00,1.004018676434828006e+00,9.993635240052115565e-01
1.889786944651131989e+03,1.010216565617847229e+00,1.003180663152149377e+00,1.004101719596172781e+00,9.998371758201605175e-01
1.889807757402320476e+03,1.011581115778402928e+00,1.004010558278667142e+00,1.004395584841860423e+00,1.000079217486747662e+00
1.889828631188668851e+03,1.011615064468811998e+00,9.964326921699898643e-01,1.003826993884413543e+00,1.000281430259027049e+00
1.889849443942793869e+03,1.010943396813406059e+00,9.987025534723895648e-01,1.003140120288795067e+00,1.000002937987570339e+00
1.889870256698732192e+03,1.011301275663178290e+00,1.001381711498591454e+00,1.004097905457921325e+00,1.000099210836394859e+00
1.889891130490037767e+03,1.010583133840665448e+00,1.003828169820788485e+00,1.003936745239190520e+00,1.000041505782164775e+00
1.889911943250162039e+03,1.011891924774404039e+00,1.004492032065524398e+00,1.005289689742166148e+00,9.999902097372000975e-01
1.889932756012591199e+03,1.007915799093919151e+00,9.991829812913100017e-01,1.000314763857581779e+00,9.954665492866556775e-01
1.889953629811257542e+03,9.961215243454818458e-01,9.863587933986369682e-01,9.887813542175377668e-01,9.822413072981996951e-01
1.889974442578550452e+03,9.752403840487096076e-01,9.674719686400831131e-01,9.680935982618238400e-01,9.625819206540332518e-01
1.889995255348321734e+03,9.524228615373681039e-01,9.443434352695805334e-01,9.440559521863005621e-01,9.384806954407954871e-01
1.890016129153937754e+03,9.241473248991931566e-01,9.164700369306758576e-01,9.162431282879575090e-01,9.093610534014763269e-01
1.890036941928575743e+03,8.959084561291940085e-01,8.872602188288193359e-01,8.878450576326418764e-01,8.776591673251979975e-01
1.890057754705987236e+03,8.628944314143174310e-01,8.546842982953023471e-01,8.547378323480606666e-01,8.459477986718318965e-01
1.890078628518506775e+03,8.298527627470704271e-01,8.220816771172285709e-01,8.211036415124988164e-01,8.112352799581290519e-01
1.890120254082605470e+03,7.634217128504742211e-01,7.545811718721119332e-01,7.550697132048732607e-01,7.421928995840199050e-01
1.890141127900564243e+03,7.321516688883045187e-01,7.232040793694641811e-01,7.233824691728839573e-01,7.102278186249034730e-01
1.890161940686938124e+03,7.040953606793559638e-01,6.947634819175432241e-01,6.950448447982483513e-01,6.806080681631340168e-01
1.890182753473933190e+03,6.781352314816451177e-01,6.707823551345630797e-01,6.692619741027791003e-01,6.559140731761317067e-01
1.890203627295138176e+03,6.623776215765511122e-01,6.513599803928017407e-01,6.524195525725196010e-01,6.378411478478998031e-01
1.890224440083456557e+03,6.544418628463625209e-01,6.447796309100051193e-01,6.438730214806004382e-01,6.296149567075663978e-01
1.890245252871997991e+03,6.567636400471114078e-01,6.459884970393121595e-01,6.471892888560408785e-01,6.318748241325692350e-01
1.890266126694329614e+03,6.710271401486104237e-01,6.613694001848396953e-01,6.606055438350586506e-01,6.464553047965958532e-01
1.890286939482435855e+03,6.919984501934030030e-01,6.819330069223459301e-01,6.822442088941594873e-01,6.683267658830002178e-01
1.890307752269902721e+03,7.183522930426458064e-01,7.100992255930460573e-01,7.081543834769634671e-01,6.968800220232649334e-01
1.890328626089846694e+03,7.506839325786793804e-01,7.414808699517970725e-01,7.396295799042854613e-01,7.289308760226812511e-01
1.890349438875721717e+03,7.827859460499103639e-01,7.742953524994349301e-01,7.724849794546743142e-01,7.624367298719192387e-01
1.890370251659762062e+03,8.171379149377077100e-01,8.087281776450028214e-01,8.070203269888908126e-01,7.969298658262433666e-01
1.890391125475599665e+03,8.494299417813807596e-01,8.401660051432602305e-01,8.398916276727931285e-01,8.312221154319844318e-01
1.890411938256344911e+03,8.837824695046353485e-01,8.722847988548920739e-01,8.728251677672659303e-01,8.645944280725356146e-01
1.890432751035701813e+03,9.132677877323704951e-01,9.021705248940269373e-01,9.016346843849678550e-01,8.961013477713580810e-01
1.890453624845980812e+03,9.424558989303750689e-01,9.304697877602838840e-01,9.313423134551440663e-01,9.257685300215997559e-01
1.890474437620913477e+03,9.680824207377831669e-01,9.588229553020516382e-01,9.572121290594471921e-01,9.524304689673275259e-01
1.890495250393826382e+03,9.889848521173271179e-01,9.787379014405935829e-01,9.779039919806816750e-01,9.745875830440307030e-01
1.890516124198514945e+03,1.004256118171390488e+00,9.951326364204149399e-01,9.940850474142217674e-01,9.918469467527074590e-01
1.890557749734607114e+03,1.016300837493776976e+00,1.005153548833904287e+00,1.004581633009686614e+00,1.000937421738922417e+00
1.890578623533773907e+03,1.015492544899589511e+00,1.004898861811853727e+00,1.003916055880401004e+00,1.001123194779827141e+00
1.890599436297639841e+03,1.016619712309811074e+00,1.003958545895169863e+00,1.005005561100108302e+00,1.000647907735493725e+00
1.890620249060159722e+03,1.015506467346429575e+00,1.003919402913937331e+00,1.004048488313308285e+00,1.000185439974059509e+00
1.890641061821557059e+03,1.015982272949842447e+00,1.003285115613769873e+00,1.003517576992251303e+00,1.001012617053324893e+00
1.890661874582544215e+03,1.016142074517639493e+00,1.003443582852898253e+00,1.004140562531679270e+00,1.000958599040673969e+00
1.890682748375712890e+03,1.016174976853207124e+00,1.004113163800287811e+00,1.004359286002156182e+00,1.000894361495656026e+00
1.890703561135291920e+03,1.015926143829734452e+00,1.001687810020094993e+00,1.003637618990523839e+00,1.000758798479346678e+00
1.890724373895297504e+03,1.016270183443257258e+00,1.003941033525442172e+00,1.003855845697615878e+00,9.998631170751514086e-01
1.890745247688343170e+03,1.016656771177707697e+00,1.003789699287819470e+00,1.003245330874650065e+00,1.001343202338229155e+00
1.890766060448688222e+03,1.016919053615810586e+00,1.003945907958196937e+00,1.003682826410049023e+00,1.001674951887890463e+00
1.890786873210338399e+03,1.017150134597427202e+00,1.003445710574165650e+00,1.003428156709907482e+00,1.001247775404100482e+00
1.890807747005890633e+03,1.016730459388634378e+00,1.004484012029855267e+00,1.003784206414066960e+00,1.001074462225744588e+00
1.890828559770040556e+03,1.017499192972895150e+00,1.005493372161245569e+00,1.004644564382028094e+00,1.000584751853644150e+00
1.890849372535349630e+03,1.017685529284298784e+00,1.004847905163210875e+00,1.004005461218550721e+00,1.000922981717926152e+00
1.890891059105416616e+03,1.017261878746245074e+00,1.002497462567635944e+00,1.003391973042773833e+00,1.001784390892807242e+00
1.890911871876804298e+03,1.018914988408682110e+00,1.004086507074962942e+00,1.005116919381877416e+00,1.000589539792717364e+00
1.890932745684249539e+03,1.017659679434782749e+00,1.003158846043447738e+00,1.004134344041865079e+00,1.000923536099647793e+00
1.890953558466897448e+03,1.018620201104668999e+00,1.004019248018522825e+00,1.003993950789769052e+00,1.001237189010826034e+00
1.890974371245493558e+03,1.017926209784032698e+00,1.003301591373161328e+00,1.002805284276813591e+00,1.001597739747451143e+00
1.891016057843859926e+03,1.018816175361870968e+00,1.004033690399853018e+00,1.004315969003409581e+00,1.001817247893761476e+00
1.891036870630262001e+03,1.017830606930793191e+00,1.004382263848910606e+00,1.003737007975597395e+00,1.001180226036352039e+00
1.891057744451789631e+03,1.018175542772908893e+00,1.002604621313663014e+00,1.003408664926760174e+00,1.001586919760733885e+00
1.891078557242653233e+03,1.018225731603643602e+00,1.003100054475182912e+00,1.002128461070672882e+00,1.001834406978564074e+00
1.891120243863000042e+03,1.016803233113589888e+00,1.002689023011228864e+00,1.000289998676390679e+00,1.002764068458434910e+00
1.891141056658758316e+03,1.018844705035969245e+00,1.003179460947033252e+00,1.003547867929736492e+00,1.001109441672774825e+00
1.891161869456303521e+03,1.019178315717539585e+00,1.004211940257339064e+00,1.003319603047325703e+00,1.001346034385997230e+00
1.891182743288208940e+03,1.018919471525225440e+00,1.002410629164588229e+00,1.002824154995198169e+00,1.001908603610241144e+00
1.891203556087116112e+03,1.019710778979543653e+00,1.003093793849417326e+00,1.003467835823878662e+00,1.001780410026358537e+00
1.891224368886971888e+03,1.016511113078388151e+00,1.000451585189833681e+00,9.987345586523483920e-01,1.003653694865485946e+00
1.891245242720316355e+03,1.018254549587623847e+00,1.002073725633073842e+00,1.001227047372799772e+00,1.002730284748027501e+00
1.891266055519786505e+03,1.019814700058659040e+00,1.002397148128958193e+00,1.002895996768252918e+00,1.002217356310441509e+00
1.891307742151486309e+03,1.019457901491991780e+00,1.003503104489468667e+00,1.002794271860124820e+00,1.001918509414667868e+00
1.891328554948953069e+03,1.019856714142190590e+00,1.004004638983211573e+00,1.001929298398212653e+00,1.002521010669611634e+00
1.891349367745710879e+03,1.018266850002509161e+00,1.002546486746150212e+00,9.997659092442752193e-01,1.003802104963235742e+00
1.891370241574344391e+03,1.018158811725240698e+00,1.002021831200786917e+00,9.994999629846892386e-01,1.003181292918033929e+00
1.891391054368120876e+03,1.020024077751735980e+00,1.004200886452011998e+00,1.001987536282333613e+00,1.002200456053767175e+00
1.891411867160157271e+03,1.021588922777075803e+00,1.003355105301979577e+00,1.003127840370619639e+00,1.001892451581115173e+00
1.891432740983573012e+03,1.020439283352416959e+00,1.002690256686648684e+00,1.002344490045146586e+00,1.001240493013402677e+00
1.891453553771317956e+03,1.022281759961024772e+00,1.003030066046653124e+00,1.003226941271225137e+00,1.002425367045585602e+00
1.891495240374933701e+03,1.018980928978697742e+00,1.002095610232387468e+00,1.001410434077944167e+00,1.001078926868637531e+00
1.891516053157126862e+03,1.021017415891406044e+00,1.004462142458906637e+00,1.003102846686361183e+00,1.001237907255963400e+00
1.891536865937395078e+03,1.020552706972750023e+00,1.003965780393061502e+00,1.003361696347593091e+00,1.001708845492524702e+00
1.891557739749033772e+03,1.020628478071430534e+00,1.003446546117707117e+00,1.001384543076361711e+00,1.001409999750976221e+00
1.891578552525785653e+03,1.020342451124194083e+00,1.004436948510892824e+00,1.002020047587489859e+00,1.001450801492063114e+00
1.891599365301022544e+03,1.020610090489133537e+00,1.003343680104995750e+00,1.001014021972409074e+00,1.001871706753729718e+00
1.891620239108116721e+03,1.020121124428779558e+00,1.002463004151301629e+00,1.000768172831037361e+00,1.001796204744532126e+00
1.891641051880944588e+03,1.020836878676465220e+00,1.003035944339936814e+00,1.001579148381231077e+00,1.001793532985844060e+00
1.891661864653400016e+03,1.021388269188772124e+00,1.003941378010678509e+00,1.002737164957946847e+00,1.001455619398237795e+00
1.891682738457978303e+03,1.021211280826557433e+00,1.002812826522870848e+00,1.001611510911825542e+00,1.001540524236661955e+00
1.891703551229106779e+03,1.022408352145228294e+00,1.003450023503724031e+00,1.002733576315073316e+00,1.002430161631076677e+00
1.891724364000238893e+03,1.021219273368094482e+00,1.002050433649760208e+00,1.001172906017032016e+00,1.001418012341167119e+00
1.891745237804820817e+03,1.021729448632619830e+00,1.003256788116069442e+00,1.002355347592606361e+00,1.001569730526052915e+00
1.891766050577308533e+03,1.022462798404445428e+00,1.003054355116790530e+00,1.002270179748914414e+00,1.002146770896892081e+00
1.891786863350210979e+03,1.022983763709243155e+00,1.003170383283821465e+00,1.002620407138167247e+00,1.001881683611388407e+00
1.891807737157422707e+03,1.022593927302440697e+00,1.003368413548947347e+00,1.002765824834123798e+00,1.002096247908560445e+00
1.891828549933367185e+03,1.022000859607409495e+00,1.003131906057842526e+00,1.000618537826021948e+00,1.001357052703228723e+00
1.891849362710504465e+03,1.022378837413563835e+00,1.003354368885991832e+00,1.002573648288910491e+00,1.001690653287971022e+00
1.891870236523141330e+03,1.022911383090698401e+00,1.002748917901127967e+00,1.002086891777738797e+00,1.001746763875704715e+00
1.891891049304218768e+03,1.023539514416237806e+00,1.003201977886328145e+00,1.003006997689998459e+00,1.002151815914377186e+00
1.891911862087980126e+03,1.022999071917771952e+00,1.002940567585550280e+00,1.002077912104031965e+00,1.001526897135413430e+00
1.891932735906787912e+03,1.023801535927163942e+00,1.003627830448954317e+00,1.002714346355966679e+00,1.002129776412682860e+00
1.891953548695321160e+03,1.025057358680471431e+00,1.004690436438078205e+00,1.003858861992432017e+00,1.002009543884488485e+00
1.891974361486329144e+03,1.025652907133621339e+00,1.003741950508213243e+00,1.003792940055022731e+00,1.001668153408339368e+00
1.891995235312541126e+03,1.022996415271167248e+00,1.002880622785604636e+00,1.002057178365558965e+00,1.001406342754215917e+00
1.892016048108494033e+03,1.024745713893111754e+00,1.002428895570418144e+00,1.003499767252528319e+00,1.001609152201316633e+00
1.892057734740657907e+03,1.024857538135686141e+00,1.001944844607226104e+00,1.002773716408078331e+00,1.002022669863339210e+00
1.892078547543431796e+03,1.024739919783376640e+00,1.002959216024664757e+00,1.002096879804242446e+00,1.001785863567410617e+00
1.892099360348178152e+03,1.024676604348062403e+00,1.003018632246218900e+00,1.002503817978666056e+00,1.001763938632036055e+00
1.892120234187900223e+03,1.025755889129138065e+00,1.003552027532685020e+00,1.003315122619222510e+00,1.001913630460374405e+00
1.892141046995960551e+03,1.024402619494844346e+00,1.002688916110068496e+00,1.001925595993495177e+00,1.002003018286713898e+00
1.892161859805311678e+03,1.024759567160432816e+00,1.002547077992853364e+00,1.001702819579368464e+00,1.001771679703957085e+00
1.892182733648892054e+03,1.024513705011775411e+00,1.002412654695927108e+00,1.001650166069608439e+00,1.002124611818839606e+00
1.892203546460003508e+03,1.026265079172298256e+00,1.002264490628002047e+00,1.002290868985135308e+00,1.002546603486946353e+00
1.892224359271562662e+03,1.026574551569340743e+00,1.003715799018800148e+00,1.003487240902450006e+00,1.002240858665454315e+00
1.892245233116476811e+03,1.026539690035006558e+00,1.003609912843762997e+00,1.003062789508718300e+00,1.001943344006748671e+00
1.892266045928510948e+03,1.025337739096365608e+00,1.003570000764580028e+00,1.002068109085918701e+00,1.002320270020468307e+00
1.892286858739651962e+03,1.026892813937800630e+00,1.002116961006011886e+00,1.002879238841542842e+00,1.002074718880761051e+00
1.892307732583278721e+03,1.026098358370784780e+00,1.002918254812605214e+00,1.001864052870749644e+00,1.001899743531560194e+00
1.892328545393214426e+03,1.027060581425983887e+00,1.002633540950364610e+00,1.003088260401690857e+00,1.001932603986743997e+00
1.892349358201948689e+03,1.027842664274616569e+00,1.003468363288803733e+00,1.004006841659075500e+00,1.002693136592706757e+00
1.892370232041971121e+03,1.026552895641689389e+00,1.001885108425967230e+00,1.002441991737344384e+00,1.001975281815975727e+00
1.892391044847681997e+03,1.027548367506420091e+00,1.003612497858751951e+00,1.002927439346393834e+00,1.002220607045957168e+00
1.892411857651172113e+03,1.027270080274315323e+00,1.003376748456650036e+00,1.002898411942948709e+00,1.002634984006979479e+00
1.892432670453253195e+03,1.026915619938152169e+00,1.001819460437674669e+00,1.002016283886254744e+00,1.002229859110025378e+00
1.892453483253376362e+03,1.026817994666886058e+00,1.003456366649353448e+00,1.003050957658493614e+00,1.002067377653355962e+00
1.892474357084623307e+03,1.028305712130169525e+00,1.002890122442104515e+00,1.003257288321282248e+00,1.002259834389067850e+00
1.892495169880722869e+03,1.026290529494029657e+00,1.001487085130455812e+00,1.001461912096784257e+00,1.001900533883479882e+00
1.892536856500155636e+03,1.027046513626255209e+00,1.002232992372561471e+00,1.002715598231494143e+00,1.002418877933110908e+00
1.892557669290554486e+03,1.026651125933108366e+00,1.002202142978323440e+00,1.001494507357320041e+00,1.001919035711185124e+00
1.892578482079291689e+03,1.025092815801563084e+00,9.999583608246408462e-01,1.000453780928048042e+00,1.001926346580184202e+00
1.892599355900087630e+03,1.025119162624184677e+00,1.001676483476100721e+00,1.000083688149894234e+00,1.002676906389926570e+00
1.892640981470955012e+03,1.025443568024616336e+00,1.001830731404029340e+00,1.000018116577299887e+00,1.002308077268173170e+00
1.892661855288591596e+03,1.027705344121988107e+00,1.002609484883319135e+00,1.003150591437237171e+00,1.001884245499860659e+00
1.892682668072629440e+03,1.027248394637604756e+00,1.002429766625567709e+00,1.002078488822627289e+00,1.002515338941893042e+00
1.892703480855955377e+03,1.028931660602077303e+00,1.002817888563587667e+00,1.003870154537976900e+00,1.001888947565620525e+00
1.892724354672847085e+03,1.026736205466602936e+00,1.002409005525625174e+00,1.001636552958701021e+00,1.002070715176966775e+00
1.892745167457022944e+03,1.028468370463581305e+00,1.002893759944476715e+00,1.002146669019602587e+00,1.002495100866073185e+00
1.892765980241832722e+03,1.029339243242290980e+00,1.001925181033515022e+00,1.002047848542754638e+00,1.002483171796435313e+00
1.892786854060617088e+03,1.027362236284272923e+00,1.001102262261845954e+00,1.000935430000057247e+00,1.002361093121015845e+00
1.892807666847544169e+03,1.027198515023075354e+00,1.000399152699070315e+00,1.000486778467109650e+00,1.002083465191174749e+00
1.892828479635925532e+03,1.028414340268391625e+00,1.001332306780747361e+00,1.001248026258860557e+00,1.001909341116215213e+00
1.892849353459057738e+03,1.029010490335921624e+00,1.000499431398377492e+00,1.000979704081335298e+00,1.002243078917181895e+00
1.892870166251037972e+03,1.027417959599070674e+00,1.001386790772005098e+00,9.999062856239071539e-01,1.002351293053723058e+00
1.892890979045571839e+03,1.029209808114343039e+00,1.001580002222157484e+00,1.000594455594740806e+00,1.002419509752941140e+00
1.892932665674086138e+03,1.029627666844474598e+00,1.000830196629689528e+00,1.001113725273930166e+00,1.001980550313783302e+00
1.892953478475195197e+03,1.028645796977912363e+00,1.002559508575996405e+00,1.000036890672863388e+00,1.002178692299969587e+00
1.892974352312335441e+03,1.030382304062101850e+00,1.002149175682967241e+00,1.001654457028860135e+00,1.002103127725206377e+00
1.892995165118883506e+03,1.030675876692946913e+00,1.002851880440653876e+00,1.001219527856191949e+00,1.002348805688304534e+00
1.893015977927884251e+03,1.030439655149906653e+00,1.001922407771800527e+00,1.001421072125487699e+00,1.002255191823813174e+00
1.893036851772362297e+03,1.028548512084984656e+00,1.001997101162423576e+00,9.995391738392818137e-01,1.001922049332990117e+00
1.893057664586019428e+03,1.028974856657121961e+00,9.999508136632521138e-01,9.994769207122894406e-01,1.002233476853941818e+00
1.893078477401804321e+03,1.030404838546723933e+00,1.000892761457681468e+00,1.000982857677553683e+00,1.002764443243712389e+00
1.893099351253112900e+03,1.032161713515128421e+00,1.003316923728785559e+00,1.002914549755993479e+00,1.002636987060903317e+00
1.893120164072597390e+03,1.030880727928679796e+00,1.002193480352980615e+00,1.001923980133387682e+00,1.002335176164259378e+00
1.893140976893596189e+03,1.032579586324527510e+00,1.002919233124014875e+00,1.002424588434154717e+00,1.002474449066983242e+00
1.893161850749431096e+03,1.031288154659544487e+00,1.001848991798743649e+00,1.000964115633177887e+00,1.002729538416297972e+00
1.893182663573145419e+03,1.030110314577142860e+00,1.002056835964505677e+00,1.000550577155044030e+00,1.002701124692594981e+00
1.893203476397564827e+03,1.030822915477321855e+00,1.000793663248221943e+00,1.000721451417890817e+00,1.002474518047851815e+00
1.893224350255504532e+03,1.032587508823149536e+00,1.001762654017223975e+00,1.001719074360806205e+00,1.002477726495027310e+00
1.893245163080453267e+03,1.033981061398717927e+00,1.004028280590695044e+00,1.003016588734460202e+00,1.003056523101649278e+00
1.893265975905227378e+03,1.032396826420947988e+00,1.003191552086406091e+00,1.002564097951340827e+00,1.003188181775793053e+00
1.893286849762636848e+03,1.030810561147620152e+00,1.001633099080129874e+00,1.000211899891620293e+00,1.002563506259389170e+00
1.893307662586677225e+03,1.031041966251193598e+00,1.000540662695044158e+00,9.993405176651203314e-01,1.002379538892828048e+00
1.893328475409260591e+03,1.033283287025716923e+00,1.000960132771146371e+00,1.001571506967103176e+00,1.002606662663248605e+00
1.893349349264160992e+03,1.031546743461722260e+00,9.999035446795242477e-01,9.997956522059030515e-01,1.002927956875827809e+00
1.893370162084539061e+03,1.032074026941142364e+00,1.001525570916407037e+00,1.001080010450791313e+00,1.002697278748160503e+00
1.893390974903298002e+03,1.032158987010490803e+00,1.002048542115941077e+00,1.001003990890927176e+00,1.003379167249115245e+00
1.893432661568441063e+03,1.031903933508338866e+00,1.000359480649682720e+00,9.991822254912268164e-01,1.002670638029657724e+00
1.893453474381576598e+03,1.033454669856619157e+00,1.001311657188405979e+00,1.000599725742884472e+00,1.003146656269308767e+00
1.893474348225738368e+03,1.033732024627854296e+00,1.002310742399954879e+00,1.001475127036676405e+00,1.002749454725066602e+00
1.893495161035322553e+03,1.032276591837688162e+00,1.000628693706843597e+00,1.000024713400343046e+00,1.002186264708585073e+00
1.893515973842937910e+03,1.033524602888479249e+00,1.001861306247126437e+00,1.000775607729437189e+00,1.003155233082506426e+00
1.893536847681197742e+03,1.034753949236989934e+00,1.002630102844320970e+00,1.001336451127636362e+00,1.002744629095272622e+00
1.893557660485128281e+03,1.034105911680350376e+00,1.000032964830764204e+00,1.000763417455694970e+00,1.003222237656094418e+00
1.893620159921285449e+03,1.033596925813327516e+00,1.002560465182151583e+00,9.995201830335023185e-01,1.003403572533654309e+00
1.893640972720313357e+03,1.036457298130522897e+00,1.001086593027033622e+00,1.001269514118028114e+00,1.002965654336388734e+00
1.893703472146420609e+03,1.037527077946083454e+00,1.004235290460615326e+00,1.003081751629663732e+00,1.003386605082252192e+00
1.893724345977034545e+03,1.035594936509269148e+00,1.002140263672880893e+00,1.001537887345022693e+00,1.002733389903446515e+00
1.893745158775538130e+03,1.035271024153646025e+00,1.002904558133048907e+00,1.000774282744332666e+00,1.003599600335355779e+00
