# PSF X-COM, PSF Y-COM, PSF X-WIDTH, PSF Y-WIDTH, PSF ROT, PSF BKG
1.004075886498818182e+00,1.008288302470424336e+00,1.000962334967791190e+00,1.004330898390564109e+00,1.007254621802764261e+00,1.002250020183828250e+00
1.004050663844357594e+00,1.008696241522808901e+00,1.002490462038756469e+00,1.003051472542699551e+00,9.953616367894821959e-01,1.002499513893838401e+00
1.004486411281172886e+00,1.008353231367662861e+00,1.000254670459743034e+00,1.001160604775892526e+00,9.889534391284803272e-01,1.001379216977332121e+00
1.004078072743038952e+00,1.008577655596286204e+00,1.001223483374755308e+00,1.002598256994990056e+00,9.862887133306630361e-01,1.002660632436357835e+00
1.004252247478661486e+00,1.008732912178005092e+00,1.001424542104314197e+00,1.002512377635446539e+00,9.960397245551307899e-01,1.002010141823117539e+00
1.004291425065161114e+00,1.008308603688934157e+00,1.003032096031373221e+00,1.003090320387629131e+00,9.865019664522470810e-01,1.002182354785856822e+00
1.004310588554800265e+00,1.008646165793211535e+00,1.000925158132801585e+00,1.003956366188121008e+00,1.002923915396014332e+00,1.002342298879371985e+00
1.003710189937626840e+00,1.009015800394431395e+00,1.000474815152480490e+00,9.989148943426627847e-01,9.746889780846578200e-01,1.001610919796248389e+00
1.005814864138922626e+00,1.008202871689853231e+00,1.001325935867885875e+00,1.002948641301438792e+00,9.872161510253648631e-01,1.001448330826162358e+00
1.004236964276033373e+00,1.009287530347066975e+00,1.001455507444365844e+00,1.002187343088958960e+00,9.892909203687467734e-01,1.002180826610126196e+00
1.004718005259143787e+00,1.008515228798212648e+00,1.001356683925148205e+00,1.001926063677855527e+00,9.964325333441027555e-01,1.002032859142550469e+00
1.004662703552362979e+00,1.008284814045956379e+00,1.001565238214100928e+00,1.002033623368471904e+00,9.888671094894138092e-01,1.002381813421635348e+00
1.004055599777291086e+00,1.008802432979317043e+00,1.000064084851326474e+00,1.002996983940930065e+00,1.004115890946166489e+00,1.002054960408388817e+00
1.003324620722080729e+00,1.008826192317916259e+00,1.000671275379770186e+00,1.003367187271785532e+00,1.014931417010636716e+00,1.001469975338934004e+00
1.004254931792233574e+00,1.008946844477893956e+00,1.001108391421277943e+00,1.003885949257768528e+00,1.031704418856527639e+00,1.001755752298561397e+00
1.004329272123751116e+00,1.008600898906706567e+00,1.000032671840116461e+00,1.003027346502356920e+00,1.021625285554416340e+00,1.002088187505739247e+00
1.004095140534452035e+00,1.008846204196123031e+00,1.000935693678055571e+00,1.005248610165099921e+00,9.999379384474721411e-01,1.001855859348737443e+00
1.004256540981049772e+00,1.008596561769095068e+00,1.000017036787280489e+00,1.003015943568004165e+00,9.942700656854346342e-01,1.002712775805315815e+00
1.004184731025921540e+00,1.009016496831488086e+00,1.003266165621965911e+00,1.003277983413449093e+00,9.967960502592771999e-01,1.002308297721905772e+00
1.004673380619152123e+00,1.008913000453216080e+00,1.001331629223091157e+00,1.001007688613408497e+00,9.746858733504665251e-01,1.002112995107731663e+00
1.004074818483663201e+00,1.009435552863912067e+00,1.000632689674722631e+00,1.004521867055852447e+00,1.016161839681451129e+00,1.001436936887084572e+00
1.004532110533250533e+00,1.008731237890772459e+00,1.002610785574330921e+00,1.003455170959344001e+00,9.896992479613367921e-01,1.001890123200690708e+00
1.004518690947774795e+00,1.009284911988587830e+00,1.000802813092781740e+00,1.000563522988408449e+00,1.001760811831375664e+00,1.001890037961320923e+00
1.004141935098974203e+00,1.008624525581661047e+00,1.000583780725746275e+00,1.004791393456764936e+00,1.005611112790669948e+00,1.002304457165500207e+00
1.004136911856300163e+00,1.008859879669818493e+00,1.001983281801418268e+00,1.002826962918617060e+00,1.009588907152515036e+00,1.002191723282426450e+00
1.003528823133176040e+00,1.010075323855917695e+00,1.000093929276976601e+00,1.003467748981599295e+00,9.989179328119438539e-01,1.002026217883684955e+00
1.003977169973411021e+00,1.008874496389623010e+00,1.000991450820951645e+00,1.002597726312810522e+00,1.008490176002960315e+00,1.002031562912364837e+00
1.004071447996977451e+00,1.009188796682792599e+00,1.002378984482011237e+00,1.004332292186540077e+00,1.019283018459926637e+00,1.002562267618007263e+00
1.003664919414732903e+00,1.009388591749091235e+00,9.999263176809551901e-01,1.002256689784511989e+00,9.961805159627099560e-01,1.001922571097400905e+00
1.004157247480446991e+00,1.009424934281066610e+00,1.000634615453851683e+00,1.002904548273698460e+00,1.014473496362249261e+00,1.002384559075238490e+00
1.005026550300881727e+00,1.008916220454242563e+00,1.001265372511764618e+00,1.003100829972217500e+00,1.001693137767813546e+00,1.001509332736418401e+00
1.003511055925922157e+00,1.009410569635895927e+00,1.001032077440855428e+00,1.001921248019232769e+00,9.829324174969130690e-01,1.001395659683234518e+00
1.003166379710247247e+00,1.009813430390050337e+00,1.000992402198753295e+00,1.003385090580227512e+00,1.004824359546445001e+00,1.002660226561787216e+00
1.003820284272438634e+00,1.010095604930922875e+00,1.001143242339773032e+00,1.002143631290752568e+00,9.792176428496547347e-01,1.001482049329524227e+00
1.004216734034170111e+00,1.009876737677383174e+00,9.999893810101598834e-01,1.002024661694890240e+00,9.935649591881020593e-01,1.001353577230257308e+00
1.003014881114843826e+00,1.010169615652425357e+00,1.000905566306553585e+00,1.002091610822661627e+00,9.895626078759118815e-01,1.002288645189149063e+00
1.003283922723580801e+00,1.009701459349384711e+00,1.001207654366073507e+00,1.002375208385765770e+00,1.018210107624136551e+00,1.002504477528056714e+00
1.003803312964667294e+00,1.009719730473825239e+00,1.001236118965248556e+00,1.003593656634408582e+00,9.916760685470946690e-01,1.002044985045336567e+00
1.003152168593696381e+00,1.009810019828166761e+00,9.988597837923256506e-01,1.002854549916188720e+00,1.008462210617003807e+00,1.002119811352343071e+00
1.003458788837862992e+00,1.010092434943896889e+00,1.000629729258764478e+00,1.001110620658678396e+00,9.790609441036193239e-01,1.001649604411292360e+00
1.003571020132026703e+00,1.009605839840411301e+00,1.002211458777077846e+00,1.002635907767736922e+00,9.981553597845858050e-01,1.001906341018583779e+00
1.002961246819183083e+00,1.010608250969194710e+00,1.000840578511922541e+00,1.002545579348671057e+00,1.007393310827136901e+00,1.001574692550269097e+00
1.002823997463235584e+00,1.010246619318203143e+00,9.998189918246719321e-01,1.000266643855145077e+00,9.794632497676568628e-01,1.001641184605758017e+00
1.003493791516998357e+00,1.010160216090740803e+00,1.001626907124791410e+00,1.002113493790933507e+00,9.809300885270979542e-01,1.001751404788225219e+00
1.003751795182141304e+00,1.009817174093488479e+00,1.001699487994806903e+00,1.002531889457657588e+00,1.011837449044876713e+00,1.001461588768131739e+00
1.003688800362901423e+00,1.010165429061805620e+00,9.984211493965080564e-01,1.002379367323346537e+00,1.006441185576714581e+00,1.002001266368020005e+00
1.003407224638684925e+00,1.010361812326374453e+00,1.000358935382996917e+00,1.002058288069588299e+00,1.024762712917812069e+00,1.001593498038700458e+00
1.003337110516947961e+00,1.010280972735468019e+00,1.000579943694583918e+00,1.003105247481765661e+00,9.971367145518682529e-01,1.001980719408752218e+00
1.003132401476918956e+00,1.010792176930574104e+00,1.001806684042289008e+00,1.002584526003049259e+00,1.020041428076235546e+00,1.001180759350854155e+00
1.002740425271125169e+00,1.010479498944431231e+00,1.002113052512669578e+00,1.003836603827856111e+00,1.021609403267828009e+00,1.001472208380737250e+00
1.002578976608127892e+00,1.011038789824096451e+00,1.001013386687939821e+00,1.001708784840810829e+00,1.015162668557928471e+00,1.000984867305964920e+00
1.003230429854286232e+00,1.009485526975912872e+00,1.000395846322268190e+00,1.001182379061381411e+00,1.000812832936077257e+00,1.001585346194250548e+00
1.003315817429521806e+00,1.011083333455159883e+00,1.000884839055262043e+00,1.002905652548421900e+00,1.014373609173377266e+00,1.002118210235358964e+00
1.003096398731313954e+00,1.010495316401552879e+00,1.000471662820955121e+00,1.002592253898410224e+00,1.001425789002808875e+00,1.001864251944287076e+00
1.002720222852944820e+00,1.010557991474136053e+00,1.002018935241811404e+00,1.004875573585574777e+00,1.035619449196108377e+00,1.001490936956126454e+00
1.003286011227781493e+00,1.010137195445253600e+00,1.002092631598116679e+00,1.002201711374270277e+00,1.027517833888209386e+00,1.000972760717663279e+00
1.003414845585746340e+00,1.010570859276768374e+00,1.002153061052546423e+00,1.003777942886887375e+00,9.910512068308494626e-01,1.001717687383789634e+00
1.003165200005998958e+00,1.010354670379615571e+00,1.000722634090056795e+00,1.003070147524136368e+00,1.025223339342446360e+00,1.001148891184526102e+00
1.002536782923536984e+00,1.010855249284209778e+00,1.001965759966227498e+00,1.003076404916458442e+00,1.017939585675989411e+00,1.001340375620161316e+00
1.003008617840497552e+00,1.010637808924518932e+00,1.001390069008646577e+00,1.000136991459253277e+00,1.003259041371856286e+00,1.000815870775732419e+00
1.002770399479238517e+00,1.011142214824455099e+00,1.000484317646310295e+00,1.000647724407277561e+00,1.005268381681996948e+00,1.001073432745251734e+00
1.003710460030914353e+00,1.010886890183233966e+00,9.990007651434302804e-01,1.001252512840457909e+00,9.865806268051344752e-01,1.001023690978793956e+00
1.001346870037032044e+00,1.010850734421496533e+00,1.000254466799588515e+00,1.003051343087819847e+00,1.016661817838881987e+00,1.001838570598979405e+00
1.003098417241792051e+00,1.011117662600437006e+00,1.002483423452509292e+00,1.002313650903442932e+00,1.031431205473682056e+00,1.001139615351172019e+00
1.002594164986254421e+00,1.010834230278599755e+00,1.003192808738417430e+00,1.003736828542327597e+00,1.017714536058618613e+00,1.001224012855517209e+00
1.002983787401074744e+00,1.010945689537742886e+00,1.000847914655392801e+00,1.003151835619810361e+00,9.856460639869897289e-01,1.001880418668503525e+00
1.002784233833488914e+00,1.011607894793168150e+00,1.000988419621037018e+00,1.002050999163186740e+00,1.005156966330355672e+00,1.001565664119443255e+00
1.002925103020000597e+00,1.010412807413911596e+00,1.000738469293380062e+00,1.001031568773950386e+00,9.852831001837482061e-01,1.001518129150524183e+00
1.003012857779122857e+00,1.010576015942210137e+00,1.000612613188691880e+00,1.001860497106116910e+00,1.007871666776391395e+00,1.001129463681859511e+00
1.002641497377940283e+00,1.011787637708704946e+00,1.001173341381778270e+00,1.000042883139430794e+00,1.006767274726075634e+00,1.001129797795104803e+00
1.003041749714216779e+00,1.011087560848872524e+00,9.999727966236995336e-01,1.002216184567504609e+00,1.011894066806414694e+00,9.999324929160523512e-01
1.002882795859159071e+00,1.011062820994887090e+00,1.000835508410965247e+00,1.001659960080778067e+00,9.937141572761758468e-01,1.001173630848017027e+00
1.002666918293925180e+00,1.011533901021886228e+00,1.000124670065184240e+00,1.002379085430111116e+00,1.019771127989245629e+00,1.001415700057779246e+00
1.002916217752834793e+00,1.011319065008565055e+00,1.000835989351352540e+00,1.002867090270835648e+00,1.009565530454999527e+00,1.000583779219740066e+00
1.002172055220666769e+00,1.011658924178897800e+00,1.001990166504354240e+00,1.003582195687454215e+00,1.014961051104026790e+00,1.000832483409828111e+00
1.002024572446527095e+00,1.011771191379274404e+00,1.000808164510686105e+00,1.001033958348203301e+00,9.875782704029308912e-01,1.001324263056654784e+00
1.002077671508346812e+00,1.011873007635383015e+00,1.001739039067475856e+00,1.001534963169835146e+00,9.954856477030673556e-01,1.000573977216397958e+00
1.002680518160019130e+00,1.010950289974076544e+00,1.001772354794583375e+00,1.003821068907624348e+00,1.005256531124540498e+00,1.000895272199865849e+00
1.002471179128431977e+00,1.011487317968385424e+00,1.000083857706860702e+00,1.001632026100586659e+00,9.972547454224709451e-01,1.000805566012314740e+00
1.001626578483925556e+00,1.012083507992360909e+00,1.001376659027233496e+00,1.000787640615748098e+00,9.966045733107602445e-01,1.000672848070871979e+00
1.002654379516418226e+00,1.010940277834478485e+00,9.999024896947664720e-01,1.002365523328585084e+00,1.011345591473045813e+00,1.001260070825136905e+00
1.001886096420380401e+00,1.012175061076654448e+00,1.001333301873827297e+00,1.000782075216564815e+00,1.002758064373344471e+00,1.000614263673281989e+00
1.002782534714991902e+00,1.011830251853407470e+00,1.000605092687793407e+00,1.002409633906293784e+00,1.001106255700043857e+00,1.001151023373406224e+00
1.001458036902931781e+00,1.011837482646225972e+00,1.001008255984072726e+00,1.002107674452184183e+00,9.929356395629982401e-01,1.000777711943514836e+00
1.002624194964613746e+00,1.012176158183178520e+00,9.982893930549866512e-01,1.001031538969801682e+00,9.893675782881127256e-01,1.001033400642208582e+00
1.001925611460849463e+00,1.012341143559898127e+00,1.000350757906936616e+00,1.000056255748548173e+00,1.014945142241632681e+00,1.000398325863050664e+00
1.002797598405008817e+00,1.011266520557100979e+00,1.001055842314792610e+00,1.001146534507481478e+00,9.994010385488608650e-01,1.000552687384295814e+00
1.002831706444855753e+00,1.011906168314120613e+00,1.000400726800747098e+00,1.002051161738166662e+00,9.986593300443162846e-01,1.000899484312052889e+00
1.001056788690561472e+00,1.012363650832170725e+00,1.000531340321380469e+00,1.002670028296651417e+00,1.005260958728555476e+00,1.000877266442038449e+00
1.002121536556664916e+00,1.011964335962873163e+00,1.000109181942041126e+00,1.001338684531358325e+00,9.861099774020494202e-01,1.001584969502851585e+00
1.001269873673348743e+00,1.012421602348285488e+00,9.994450962345685641e-01,1.003386295015739282e+00,1.007173385498574270e+00,1.000950576123753155e+00
1.001796054791527002e+00,1.012438090485413111e+00,1.000260761240405749e+00,1.001722392243304061e+00,9.822572181882017750e-01,1.000705027011075776e+00
1.002403927860688881e+00,1.012372439198778507e+00,1.001615471630974641e+00,1.000765899752074972e+00,9.935225692605090808e-01,1.001400979573588090e+00
1.002175272719791677e+00,1.011663226725857179e+00,1.000977979786845662e+00,1.003327679895076319e+00,1.014915258118173957e+00,1.000672225329209741e+00
1.001162991708982153e+00,1.012463469315386222e+00,1.001527784837883850e+00,1.002418351878078484e+00,1.010216513247613301e+00,1.001129443218188753e+00
1.001277221023481712e+00,1.012429570254037126e+00,1.001911930589294952e+00,1.002264256347658700e+00,1.011941743166667518e+00,1.000954619220321362e+00
1.001500206110705671e+00,1.012862913674093646e+00,1.000607185318698633e+00,1.002801947849375264e+00,1.028999682664558879e+00,1.000809473552982443e+00
1.001605598512934625e+00,1.012577283419911600e+00,9.987675186735331945e-01,1.002353193597044667e+00,1.014995621781160873e+00,1.000655215357589389e+00
1.002124165142378676e+00,1.012066506734366156e+00,1.000944287153588963e+00,1.003342706556095809e+00,1.004506989137786688e+00,9.998122787355634422e-01
1.000728403196828209e+00,1.012859520415849701e+00,1.000905911522730563e+00,1.001452201382190488e+00,9.884686692477141490e-01,1.001147924593553507e+00
1.001431528002520999e+00,1.012541604601650658e+00,9.996498135181629552e-01,1.001407384399969791e+00,9.945754137586062527e-01,1.000836060996315169e+00
1.001942973994544017e+00,1.011898376265726984e+00,9.999629035068332561e-01,1.002211322274683347e+00,1.014527072707892996e+00,1.001440143407155592e+00
1.001565175933662788e+00,1.013062805887128714e+00,9.997030445558182654e-01,1.001903439437589860e+00,9.743502359983904348e-01,1.000421736748370538e+00
1.001523160485947361e+00,1.012199807003506979e+00,9.995075641675453815e-01,1.002722205684340118e+00,1.000809484710940112e+00,1.001057930720322453e+00
1.001455333370579570e+00,1.012450799999180751e+00,9.997067681696033548e-01,1.001841144339332468e+00,9.975802408817000533e-01,1.000969113255223197e+00
1.001109145961411873e+00,1.012535877802639650e+00,1.001148475522979364e+00,1.002665194611829458e+00,1.000731148425608064e+00,1.001403629914333182e+00
1.001296834228410537e+00,1.013076626963878679e+00,1.000273230891492116e+00,1.002964177872589069e+00,1.012700836930756632e+00,1.000877759437819758e+00
1.001669617320641636e+00,1.013512536414333809e+00,1.001150877307777520e+00,1.001989244998539252e+00,1.030626802290745214e+00,1.000825799210193656e+00
1.001454788539481333e+00,1.012881256141677122e+00,1.000184542177805946e+00,1.002777779884609144e+00,1.018797828682136641e+00,1.000912779509950390e+00
1.000913298475429647e+00,1.013238271222751230e+00,1.001087896386775089e+00,1.003224036542241793e+00,1.024784306188629701e+00,1.000791903080169520e+00
1.001254135012386026e+00,1.012756569745020707e+00,1.002575666728253490e+00,1.002875253783046317e+00,1.023320670022991985e+00,1.000815810590558241e+00
1.001246272288541572e+00,1.013019345440879349e+00,1.001464416558981663e+00,1.004084178887095780e+00,1.030344372570708433e+00,1.001038253894382724e+00
1.001542169099700175e+00,1.012406606315723545e+00,1.002271338168233328e+00,1.003952697328442056e+00,1.020644086191724087e+00,1.001420379882038469e+00
1.000280125845605106e+00,1.013417063087063585e+00,1.000345078400872945e+00,1.002219886138333571e+00,1.015505641010824078e+00,1.001571073370997711e+00
1.001199370471825612e+00,1.013375353239314602e+00,9.995839760379324757e-01,1.002129617909199188e+00,1.028275323732291691e+00,1.000998146108999176e+00
1.001120286776439716e+00,1.013025097527348706e+00,1.000728739501932418e+00,1.001478770509962590e+00,9.745528521091180174e-01,1.001774177449100467e+00
1.000383849195821684e+00,1.013627445922603565e+00,1.001778970307953376e+00,1.001830761275497750e+00,9.985797236174418501e-01,1.000714645880446563e+00
1.001048594866002395e+00,1.013285836350664271e+00,1.000437752694453009e+00,1.001663155525275295e+00,1.009700575457372240e+00,1.001176166164005288e+00
1.000608857126779494e+00,1.013875554611157748e+00,1.000517827185715136e+00,1.001700515975742167e+00,9.781901267529278243e-01,1.000639135203666985e+00
1.000526424550475024e+00,1.014119991448045432e+00,1.001695123719111846e+00,1.001407111546652517e+00,1.006774191243032135e+00,1.001766325520190959e+00
1.000721933048159151e+00,1.013990331006364487e+00,1.000376668614986642e+00,1.002254997350726207e+00,1.010659407937397836e+00,1.000714156639458841e+00
1.000483602885241963e+00,1.013563867894624826e+00,1.002253519205089205e+00,1.003807590259806704e+00,1.000658267729562345e+00,1.000686729839054490e+00
1.001424233545116005e+00,1.013392743892305603e+00,1.001428832951205550e+00,1.002593636061108961e+00,1.010273273935650140e+00,1.000933257476211979e+00
1.000121772624869454e+00,1.014350483405956682e+00,9.990604753344793920e-01,1.000281666990679552e+00,1.005215212632305732e+00,1.000709418993604771e+00
1.001453165122102140e+00,1.013499800212627644e+00,9.991431363881289052e-01,1.002923721864383166e+00,9.808909092087401138e-01,1.000643220280245549e+00
1.000377699079007199e+00,1.013346936929308439e+00,1.000941663045932017e+00,1.001482200390824584e+00,1.004286362747913053e+00,1.001137491208546004e+00
1.000397253554305976e+00,1.013773001500439808e+00,9.999546834675289153e-01,1.001785052918853447e+00,1.014333744828114003e+00,1.000688937503886544e+00
1.000173882922909208e+00,1.014231559992150089e+00,1.000041260682816624e+00,1.001811403566811087e+00,1.011970794943880536e+00,1.001630529393981339e+00
1.001110046525482300e+00,1.013576326039292930e+00,1.000102377300809531e+00,1.002749329494005082e+00,1.009651505346928380e+00,1.001136581875231579e+00
1.000141764698925906e+00,1.014089655129946754e+00,9.993932509372204231e-01,1.001774316119126373e+00,1.002554756935613245e+00,1.000728060765174066e+00
1.000467881941103920e+00,1.014350199718076828e+00,9.992444535208344636e-01,1.001533574757397460e+00,1.013961612438998738e+00,1.000542356727822213e+00
9.996467303186367115e-01,1.014413781602068632e+00,9.999999126339124134e-01,1.002159265672599053e+00,1.009838591865899415e+00,1.000403545207084965e+00
9.998325517907088456e-01,1.014336094389285403e+00,9.992792115530299002e-01,1.001438584866356507e+00,1.015562817058874412e+00,1.000748215875187919e+00
1.000481845709899620e+00,1.014072156887238396e+00,1.000047540849662298e+00,1.000631010582024860e+00,9.936716596787403821e-01,1.000881392500367895e+00
1.000749034716820418e+00,1.014260490347415722e+00,9.993278092985358185e-01,9.984433488611701435e-01,1.008470821573931087e+00,1.001139915314649187e+00
1.000426056226079607e+00,1.014017509324330213e+00,1.000671466307435864e+00,1.001132373740260428e+00,1.014581160962109596e+00,1.001214760841578455e+00
1.000027021768287838e+00,1.014992462841976861e+00,9.996672133888991896e-01,1.001891432978553542e+00,1.020475935379530075e+00,1.001157017379723957e+00
9.996464705061339773e-01,1.014148483603894757e+00,1.000386306637208955e+00,1.001529363689424690e+00,9.984312246690599801e-01,1.000482766389450440e+00
9.998257793121470005e-01,1.014198011932074817e+00,1.001079800692323607e+00,1.001570901829425209e+00,1.022934568144215239e+00,1.000595355168294232e+00
9.998099824180751716e-01,1.014634870666768274e+00,9.992192191791674505e-01,1.001402021133313891e+00,1.017326623698792787e+00,1.000862649847293229e+00
1.000417438432872341e+00,1.014014199393272087e+00,1.000607793738580442e+00,1.002283685274776737e+00,1.029370356015325783e+00,1.001207016598785415e+00
1.000713035319041877e+00,1.014444040984278983e+00,9.999222043171263063e-01,1.000616277024195755e+00,9.936043808953231027e-01,1.000837071881025331e+00
9.995218652629959122e-01,1.015055919029708154e+00,1.000015872899761904e+00,1.001489411821474551e+00,1.015749942301278574e+00,1.001150672843760470e+00
1.001036205446889094e+00,1.013599885709163706e+00,1.001022173522732484e+00,1.002402767896039881e+00,1.016721716289103128e+00,1.000749572547710686e+00
9.999659979251332986e-01,1.015467063221847877e+00,1.000409694721642540e+00,1.001167026095975299e+00,1.000710296782940212e+00,1.001093121392096830e+00
9.996907220101133307e-01,1.015047332766770394e+00,1.001733209472336350e+00,9.992539563739698538e-01,9.955787716422945799e-01,1.001078402994835193e+00
1.000160579533181382e+00,1.014491603418425703e+00,1.001828760387323713e+00,1.002058220999485716e+00,1.016205963292294623e+00,1.001096097382521810e+00
1.000188449338869301e+00,1.015001921977317201e+00,9.978619106013388862e-01,1.000337899682956389e+00,1.019780113769076291e+00,1.000513640461227594e+00
1.000384903059004849e+00,1.013995807608520483e+00,9.997100454394658442e-01,1.001431373825781845e+00,1.000885950712975703e+00,1.000834428978879309e+00
9.991646037707596628e-01,1.015872266472674257e+00,1.000391157164431943e+00,1.001468718172334738e+00,1.025227679431540251e+00,1.001568998775192343e+00
1.000977670649696227e+00,1.013899945897333676e+00,1.000443187280116275e+00,1.002423603224555926e+00,1.022125818921773455e+00,1.001843264227322061e+00
9.989875292579438737e-01,1.015301825748550879e+00,9.993816765649167211e-01,1.001903345163248638e+00,1.018518857859123106e+00,1.001631508607861765e+00
9.986203804944135953e-01,1.015864635395949511e+00,1.000072440269918372e+00,1.002526661924375562e+00,1.012712878619989265e+00,1.000283115174618986e+00
1.000540497121074068e+00,1.014777819261802216e+00,1.001368200464158198e+00,1.002295524656355408e+00,1.025096507856589678e+00,1.001152756792287102e+00
9.995593997748910553e-01,1.015026159432476316e+00,1.001542906983575065e+00,1.002461970387709345e+00,1.028482072920415602e+00,1.001339719450101473e+00
1.000182589286123580e+00,1.015347232338449368e+00,9.981531736318697279e-01,1.001525394836684901e+00,1.037357557103507189e+00,1.000467360625150182e+00
9.988628828822815331e-01,1.015766851035467599e+00,9.990351892507689513e-01,1.002504464136631857e+00,1.016304028780498303e+00,1.001290773253633137e+00
1.000064911647684518e+00,1.015312824001974867e+00,1.000230567061292097e+00,1.001730495758057282e+00,1.008155963674442379e+00,1.000977069388768959e+00
9.988998694132686929e-01,1.015610829292893813e+00,1.000539502164763173e+00,1.001179579364475547e+00,1.012308117957153142e+00,1.001447757950912010e+00
9.995139226807202570e-01,1.015102003068063752e+00,1.000589262071168717e+00,1.000651163693507817e+00,1.029502008912809741e+00,1.000762252796791207e+00
9.986027077367981564e-01,1.016378879056013318e+00,1.000397543513114051e+00,1.001996843474456833e+00,1.008280641027215818e+00,1.001612645240016253e+00
9.998275939892836695e-01,1.015103542510889856e+00,9.989029300172347359e-01,1.001270693648874444e+00,1.021140506004255544e+00,1.001377703503470329e+00
9.983096072290961187e-01,1.016734112576724636e+00,1.000650182564793989e+00,1.001688792083863078e+00,1.034210186828573574e+00,1.001378161560949165e+00
9.990838161897107605e-01,1.015845982697551442e+00,9.995504085126488691e-01,1.000351022477317553e+00,1.027261121651515730e+00,1.001751712903774294e+00
9.997855288970748378e-01,1.015698108484826001e+00,1.001120908517068475e+00,1.001119985178628324e+00,1.020554294548897012e+00,1.001430246637763588e+00
9.984382964737478217e-01,1.015994203795157480e+00,9.994522759373666299e-01,1.001423350199432960e+00,1.021142936344862751e+00,1.001125520133923086e+00
9.995195145058431985e-01,1.015374752673688707e+00,1.000206016775182061e+00,1.000824061349240068e+00,1.002115188537908486e+00,1.001628240288430005e+00
9.989449054238968007e-01,1.015655367131121034e+00,9.997143992767563159e-01,1.001180966210984735e+00,1.037910875126912158e+00,1.001722027516791291e+00
9.988406011485195801e-01,1.015418436434785132e+00,9.988889858528017252e-01,1.000265083180819303e+00,1.031200512233714672e+00,1.001503860719925143e+00
9.993001660395404162e-01,1.015816005802588906e+00,1.000060942605460523e+00,1.002588194760485996e+00,1.030385435062201704e+00,1.001262635733834561e+00
9.980863997058218029e-01,1.015717947319185077e+00,1.000360074039174485e+00,9.999674271658890445e-01,1.015045920882734265e+00,1.001456429189217179e+00
9.992079269525731000e-01,1.015860067583388204e+00,1.000484155981648193e+00,1.001822871859629593e+00,1.015079408676392347e+00,1.001679662579637364e+00
9.992511059602795509e-01,1.016040151267115776e+00,1.001039136841976429e+00,1.001313140276258284e+00,1.008062550172684313e+00,1.001765507801455346e+00
9.992178538316499603e-01,1.016017147834285428e+00,9.998249845362398025e-01,1.000779693113814206e+00,1.035114854557598996e+00,1.001650940113082644e+00
9.987437508053631507e-01,1.016542202303418074e+00,9.990507764989182693e-01,1.000583597958110360e+00,1.014482730417166634e+00,1.001709306808688860e+00
9.990120130608383109e-01,1.016581528742197760e+00,1.002359604653536573e+00,1.002231670434553079e+00,1.032544278647128166e+00,1.002272221694171961e+00
9.986419010922540362e-01,1.015753824472933387e+00,9.982492860904453869e-01,1.001628060091722006e+00,9.982262077862018579e-01,1.001407036321969590e+00
9.989389146537195341e-01,1.016417948848243658e+00,9.997662303947095763e-01,1.001814077360855038e+00,1.027334214580050142e+00,1.001245257610705153e+00
9.993736049304924318e-01,1.015973359904945417e+00,9.977260305068237356e-01,1.001255609370581778e+00,1.028468773653797408e+00,1.001891666227560318e+00
9.982914918864125298e-01,1.016685010609388540e+00,9.997175143641220396e-01,9.998885906479125785e-01,1.006580738132568875e+00,1.001137172499826367e+00
9.979936880510639208e-01,1.016530087646791758e+00,9.996384250996004361e-01,1.002018060261618659e+00,1.033017293778230927e+00,1.001573964977315656e+00
9.989200149652854854e-01,1.016307371504316048e+00,1.000197081440569846e+00,1.000793113569203641e+00,9.963603908402174358e-01,1.001530554341668822e+00
9.986746644940347473e-01,1.016084594598432478e+00,1.000371884800941524e+00,1.002296704386703707e+00,1.010358556171662370e+00,1.002144868057819993e+00
9.982501281772203638e-01,1.016677535190521287e+00,1.001265516579172399e+00,1.001593195990909457e+00,1.038271481861750667e+00,1.002836617687021148e+00
9.979095143762827247e-01,1.016945585430546473e+00,9.998329471642589672e-01,9.994078190097691605e-01,9.987485735819273680e-01,1.001968410484536776e+00
9.978958088312366304e-01,1.016584259909854016e+00,1.001045193515077036e+00,1.002226979626394066e+00,1.039534132089151797e+00,1.001626589403804557e+00
9.986683428811395924e-01,1.017465031745387716e+00,1.000844240732662316e+00,1.001051811813615133e+00,1.009143778851060214e+00,1.002200147146485643e+00
9.989831299838889400e-01,1.016954366912349750e+00,9.996600838253756338e-01,1.001297569031591506e+00,1.009548431737112395e+00,1.002337272598602835e+00
9.989143674299751918e-01,1.016949650299278973e+00,9.999604033112685642e-01,1.000367273888108199e+00,1.021434667024188281e+00,1.002586115684396706e+00
9.985486736950373032e-01,1.016055089904023045e+00,9.988781449818520120e-01,1.001816174110169211e+00,1.007991607691090641e+00,1.001840305368905337e+00
9.983734760630973426e-01,1.016975389631408211e+00,9.986656640147986153e-01,1.002373685485950405e+00,1.017731978440204132e+00,1.002296426182672118e+00
9.973890617683529580e-01,1.017148890875850142e+00,9.990532935621392330e-01,9.997503811756216496e-01,1.058602051091583007e+00,1.003273454854649360e+00
9.982140632674821878e-01,1.017645244523417647e+00,1.000069015683399565e+00,1.001232478717794860e+00,1.001146698029605986e+00,1.003253554995750862e+00
