# Time, Raw Flux, Corr Flux, PCA Flux, PSF Flux
2.191501949049599716e+03,9.943284082634668009e-01,1.001258466113226220e+00,1.001147317685089799e+00,1.000271273164607955e+00
2.191508893336048004e+03,9.928236858268387754e-01,1.000170735922598642e+00,9.999987884825340956e-01,9.997298795552873596e-01
2.191515837622132040e+03,9.931866031694827068e-01,1.000536657995286793e+00,1.000244559276121770e+00,9.999799504772109993e-01
2.191522781907854551e+03,9.926832088473444005e-01,1.000633407103584727e+00,1.000376926309174630e+00,9.997851942181821272e-01
2.191529726193220995e+03,9.935642944328194615e-01,1.001181653546342476e+00,1.000994221370140602e+00,1.000161336647777066e+00
2.191536670478235010e+03,9.917056631417745516e-01,9.996496009460684729e-01,9.994638268639519652e-01,1.000018409522876350e+00
2.191543614762902507e+03,9.911905716441534731e-01,9.993541591749766084e-01,9.990797625163666540e-01,9.999300092103050597e-01
2.191550559047227580e+03,9.921097423460107922e-01,1.000688119170195733e+00,1.000520023598577390e+00,1.000812085234448867e+00
2.191557503331217049e+03,9.915496638441040345e-01,9.981110930410770354e-01,9.980793660417907054e-01,1.000810885437533271e+00
2.191564447614875917e+03,9.924748217258292371e-01,9.988360101949697034e-01,9.987006752971588908e-01,9.994405708305598157e-01
2.191571391898211459e+03,9.922650764014737668e-01,1.000005206158672388e+00,9.997306241186239006e-01,1.001140769128238794e+00
2.191578336181231407e+03,9.924584678548936667e-01,1.000735899409260110e+00,1.000491486671175156e+00,1.000540264913036603e+00
2.191585280463944400e+03,9.925558149645985484e-01,1.001542650399472434e+00,1.001141883373898089e+00,1.000187893665710259e+00
2.191592224746357260e+03,9.908106351883663176e-01,9.984314832012856078e-01,9.983205504221790427e-01,9.997621859811489653e-01
2.191599169028479537e+03,9.904104365636742235e-01,1.000035591443318550e+00,9.997299474459936386e-01,1.000803680253862682e+00
2.191606113310319870e+03,9.920993756549431053e-01,1.000897874528033249e+00,1.000585923397447452e+00,1.000876351017620181e+00
2.191613057591888719e+03,9.938056941988842041e-01,1.001738251943322000e+00,1.001333443934969258e+00,1.000433652016612607e+00
2.191620001873195633e+03,9.916966546535472826e-01,1.000163267870492811e+00,9.999135198699857785e-01,9.992161326150982292e-01
2.191626946154247889e+03,9.937916132388243673e-01,1.004770824907966098e+00,1.004317901919662415e+00,1.000697605103797239e+00
2.191633890435060493e+03,9.916387231446398554e-01,1.002179097948837194e+00,1.001814772832370304e+00,9.999497852271989062e-01
2.191640834715641631e+03,9.948164188595556290e-01,1.003608315642936288e+00,1.003388338654891188e+00,1.001325349854491842e+00
2.191647778996002671e+03,9.911740791810912388e-01,1.000459261490298513e+00,1.000176226711978478e+00,9.999051477973456281e-01
2.191654723276154527e+03,9.908529335053963827e-01,1.001095879233210306e+00,1.000753163299276105e+00,1.000811892652829771e+00
2.191661667556110388e+03,9.918419269206211197e-01,1.000264963743860980e+00,9.999450742262528946e-01,9.997827210323780855e-01
2.191668611835882530e+03,9.938792311812438829e-01,1.000043697046721913e+00,9.998791204395104382e-01,1.000485526521086577e+00
2.191675556115480504e+03,9.930132521375653054e-01,1.001273511964167806e+00,1.001000862586135520e+00,1.000362147861463935e+00
2.191682500394918407e+03,9.908751359640733947e-01,9.986375446813665624e-01,9.984748842141115688e-01,9.995414691742607882e-01
2.191689444674208062e+03,9.891856147858728576e-01,9.990490776049580912e-01,9.987375171872432400e-01,1.000206835576878950e+00
2.191696388953363567e+03,9.932293726997432071e-01,1.000334189278755836e+00,1.000134106818987956e+00,1.000017782319141624e+00
2.191703333232393561e+03,9.914704168661295780e-01,9.985747139586333976e-01,9.985146798876274321e-01,1.000504962832857947e+00
2.191710277511315780e+03,9.910226534235976326e-01,9.977851192766744592e-01,9.974997120307553811e-01,1.000188793495318418e+00
2.191717221790139320e+03,9.899116989369887154e-01,9.987508999171664792e-01,9.985190853938714639e-01,1.000065479476535346e+00
2.191724166068879185e+03,9.916135548144541234e-01,1.000785604291354103e+00,1.000532690062726493e+00,1.000098871887160623e+00
2.191731110347547201e+03,9.907136484181905400e-01,1.001453968516627713e+00,1.001043585689245008e+00,9.997217105021409811e-01
2.191738054626157009e+03,9.922986711329550014e-01,1.000240352278297662e+00,1.000127235276958793e+00,1.000280891058797250e+00
2.191744998904720887e+03,9.899857071325786073e-01,1.000070812628623296e+00,9.998048407815355310e-01,1.000099542700855659e+00
2.191751943183250660e+03,9.900077432807037336e-01,9.998447795671763227e-01,9.995010057457370811e-01,1.000142063142170690e+00
2.191758887461760878e+03,9.894705601981068632e-01,9.989038173367602580e-01,9.986346520517477288e-01,9.995553218745526491e-01
2.191765831740263366e+03,9.886422504944308853e-01,9.984658353405337916e-01,9.981142167614301952e-01,9.999841546017277372e-01
2.191772776018769946e+03,9.915991966701411808e-01,9.992668851941900465e-01,9.990515537728997808e-01,1.000884219883594328e+00
2.191779720297293807e+03,9.920464888994428021e-01,1.000728909323235216e+00,1.000481579849922920e+00,1.000209188588543574e+00
2.191786664575847226e+03,9.933074555038543529e-01,1.000727872046445865e+00,1.000518055797622319e+00,1.000419525009965005e+00
2.191793608854440208e+03,9.893912023464311867e-01,9.980340648926189218e-01,9.977430535097583375e-01,9.998289409608930312e-01
2.191800553133085941e+03,9.888584264934594525e-01,9.986534295884055279e-01,9.983711970735028585e-01,1.000003480783057785e+00
2.191807497411795339e+03,9.897009003124711546e-01,9.973661490075605984e-01,9.973191439893523969e-01,1.000082939758871969e+00
2.191814441690581134e+03,9.898440382607958110e-01,9.991582579132688435e-01,9.988278240989520995e-01,1.000172131139575482e+00
2.191821385969451967e+03,9.919238348674257466e-01,9.996526402338495876e-01,9.993265065192361574e-01,1.000509067557202147e+00
2.191828330248419661e+03,9.918697562196370221e-01,9.998989797690065462e-01,9.997002666538938875e-01,1.000618582571288995e+00
2.191835274527493766e+03,9.885862038384447548e-01,9.974116762610827358e-01,9.971772336961145511e-01,9.999016184639624161e-01
2.191842218806684741e+03,9.910951648242206646e-01,1.001355106900655434e+00,1.000930399554840200e+00,1.000118878957966917e+00
2.191849163086000317e+03,9.896987382752966411e-01,9.985972157677603933e-01,9.983874064322333375e-01,1.000212746766161453e+00
2.191856107365451408e+03,9.893115950289277372e-01,9.992628641992640226e-01,9.989583518857692024e-01,1.000423564094471862e+00
2.191863051645047562e+03,9.897421453293393512e-01,9.992657962979200059e-01,9.989238304979157768e-01,9.997388287476471902e-01
2.191869995924794694e+03,9.918371593514669904e-01,1.001060111085369186e+00,1.000688052685472229e+00,1.000014006065257810e+00
2.191876940204701896e+03,9.912662152268369997e-01,1.000008452539488557e+00,9.996738403519521698e-01,1.000414570717304441e+00
2.191883884484776445e+03,9.931143412346875587e-01,1.001419652444312636e+00,1.001139643892384301e+00,9.998243249938796318e-01
2.191890828765025162e+03,9.892297702373989976e-01,9.993690419531914282e-01,9.989015476215772349e-01,9.997522974771555493e-01
2.191897773045453960e+03,9.906419131334763817e-01,9.990438624623990682e-01,9.987361192537754784e-01,9.994279876205464097e-01
2.191904717326069203e+03,9.939047875693839407e-01,1.000449461841109500e+00,1.000251614939044131e+00,1.000655294764373204e+00
2.191911661606876805e+03,9.902323733994532473e-01,9.996784198364191409e-01,9.994552119981828797e-01,1.000802902944277539e+00
2.191918605887880858e+03,9.922050660106676023e-01,1.000193922770368227e+00,9.998513045035846147e-01,9.998964922287337798e-01
2.191925550169085454e+03,9.921073585614337276e-01,1.000729998736050952e+00,1.000396212031606558e+00,1.000311501811357751e+00
2.191932494450495142e+03,9.899085390365027770e-01,9.995486604757610749e-01,9.992522314170775299e-01,9.996074635948887233e-01
2.191939438732113558e+03,9.920151670788373011e-01,9.996296215464304247e-01,9.993628525471416335e-01,9.992837791580256868e-01
2.191946383013942523e+03,9.915415700639121921e-01,1.000116413210156985e+00,9.998912667664340281e-01,1.000106943409596605e+00
2.191953327295984309e+03,9.904553958495344590e-01,1.000668801897252047e+00,1.000350224934929200e+00,9.993876911308872124e-01
2.191960271578241645e+03,9.920922243012119113e-01,1.000706869064486915e+00,1.000510266338047405e+00,1.000636543432072090e+00
2.191967215860714987e+03,9.901804013519883707e-01,1.001545430863605146e+00,1.001099203971193452e+00,9.996539222534264191e-01
2.191974160143404333e+03,9.906414973570966120e-01,9.992534130410034576e-01,9.990719210712294407e-01,1.000069386836667018e+00
2.191981104426309685e+03,9.911216636388213708e-01,9.995307567315453445e-01,9.992499989724284992e-01,1.000291528237020833e+00
2.191988048709431496e+03,9.897150644278069898e-01,1.000207910665214417e+00,9.998083410211100475e-01,1.000202342766001395e+00
2.191994992992768402e+03,9.911335548432813614e-01,1.001081574687649800e+00,1.000732021090861013e+00,1.000476640468035638e+00
2.192001937276315857e+03,9.904894063573954632e-01,1.000549344612792657e+00,1.000188845056875886e+00,1.000755320082160837e+00
2.192008881560074769e+03,9.881223359908050119e-01,9.982363079213703028e-01,9.979659551688446761e-01,9.995892064947191624e-01
2.192015825844041501e+03,9.875454878415830251e-01,9.972558075678226164e-01,9.969533265054568716e-01,9.990731967220857213e-01
2.192022770128213324e+03,9.901335572132067275e-01,9.982661298330428590e-01,9.981882015823624332e-01,1.000083176476086244e+00
2.192029714412585236e+03,9.909258052455484078e-01,9.999314881379233189e-01,9.997078621102053475e-01,9.998850540586056157e-01
2.192036658697153143e+03,9.899650291872940100e-01,1.000232402618464356e+00,9.999863430367504913e-01,1.000401370023910941e+00
2.192043602981912045e+03,9.901752734433051373e-01,9.986793232740317494e-01,9.984564238774578104e-01,9.991250226404320145e-01
2.192050547266855574e+03,9.879400319075108960e-01,9.979053743739506599e-01,9.976916115824390197e-01,9.995415154506805955e-01
2.192057491551979183e+03,9.893205480803043406e-01,9.986778047379100132e-01,9.984574970448574227e-01,9.997970051205846698e-01
2.192064435837275141e+03,9.914734658929141853e-01,9.999075358170795846e-01,9.996951180457140929e-01,9.999530595731810356e-01
2.192071380122738447e+03,9.901487746287044311e-01,9.985663365342315467e-01,9.983980978192484868e-01,1.000383809831108417e+00
2.192078324408358640e+03,9.893222111858231971e-01,9.979556161759586264e-01,9.978118193783871437e-01,9.998503713502250312e-01
2.192085268694129809e+03,9.884943449769522106e-01,9.990710884367490774e-01,9.988027118776253710e-01,1.000095128684662438e+00
2.192092212980045133e+03,9.913597926306990660e-01,9.997400595144853019e-01,9.995726400036392123e-01,1.000059823330151421e+00
2.192099157266093243e+03,9.893616822234712060e-01,9.993323249091800031e-01,9.991282235184323346e-01,9.999844656492297146e-01
2.192106101552265500e+03,9.922732533369414964e-01,1.000137269173899890e+00,9.999993550776367091e-01,1.001347837733773893e+00
2.192113045838552807e+03,9.883472155753822985e-01,9.990768431025657259e-01,9.987176857245064765e-01,9.991692723510217089e-01
2.192119990124944707e+03,9.908065328614197309e-01,1.000511232680230123e+00,1.000059399082447120e+00,1.000548449567993270e+00
2.192126934411431648e+03,9.896452971512901264e-01,9.990373317747852644e-01,9.988357684551708582e-01,9.998389958578255410e-01
2.192133878698002718e+03,9.892704331673355389e-01,9.980738585154588227e-01,9.978576327776377264e-01,9.998719471149223326e-01
2.192140822984647002e+03,9.899135560714847903e-01,1.000142203437854649e+00,9.997732549537038382e-01,1.000355323714242184e+00
2.192147767271354041e+03,9.911574481259025626e-01,1.000149827819561299e+00,9.998926718050209494e-01,1.000084476326339677e+00
2.192154711558110648e+03,9.907114309441653610e-01,9.988851495700582506e-01,9.987407456774439751e-01,1.000406889214235484e+00
2.192161655844906818e+03,9.902965692724818858e-01,9.988763790641065343e-01,9.987925644940321979e-01,1.000597609929463783e+00
2.192168600131730273e+03,9.886173593484983702e-01,9.965387567999263174e-01,9.964308634054107605e-01,1.000031582546590192e+00
2.192175544418568734e+03,9.910345446280576232e-01,9.988442750015265048e-01,9.985690732377621170e-01,1.000318268423704637e+00
2.192182488705409924e+03,9.923490909486022415e-01,9.997754163092724689e-01,9.996083937225426208e-01,1.000912500418971840e+00
2.192189432992241109e+03,9.920497042367792950e-01,1.000749261298822690e+00,1.000475350545320108e+00,1.001195055987256000e+00
2.192196377279050012e+03,9.892291049951914550e-01,1.000285944182428555e+00,9.999862709856267573e-01,1.000491445860577810e+00
2.192203321565823899e+03,9.915181202760959822e-01,9.989574233824902727e-01,9.988827581109945841e-01,1.000266138872211608e+00
2.192210265852549583e+03,9.903295819170314651e-01,9.993252088009194622e-01,9.991030013613415584e-01,9.996239000718553092e-01
2.192217210139215695e+03,9.904598585160101498e-01,1.000425055487624393e+00,1.000140838521232700e+00,9.996420768253228006e-01
2.192224154425807228e+03,9.878588446397644773e-01,9.985308216245121216e-01,9.982709427629780086e-01,1.000183942499147882e+00
2.192231098712312360e+03,9.905983674873071188e-01,9.986722922497495158e-01,9.986268310632809841e-01,1.000356266607303812e+00
2.192238042998717901e+03,9.917918397260776509e-01,1.000512230350132592e+00,1.000244666551363792e+00,1.000892106158526751e+00
2.192244987285012940e+03,9.882698257319040280e-01,9.968943064537715282e-01,9.967628395864519542e-01,9.998758869882955480e-01
2.192251931571181558e+03,9.888304863207423301e-01,9.983344373986797748e-01,9.981528115670537105e-01,9.996493995261395149e-01
2.192258875857213752e+03,9.897189172889256925e-01,1.000415319891776011e+00,1.000005401725139631e+00,1.000411756939501462e+00
2.192265820143096789e+03,9.902778316169691397e-01,1.000512142783728908e+00,1.000288200171957076e+00,1.000959810857087406e+00
2.192272764428817027e+03,9.871721206525954084e-01,9.993076019636171203e-01,9.989080632490603406e-01,9.992264201623574094e-01
2.192279708714361732e+03,9.903567182554144921e-01,9.978569681746057851e-01,9.978047477564114809e-01,1.000556011233458165e+00
2.192286652999719990e+03,9.884319785199943142e-01,9.989737096658829474e-01,9.986753057696872160e-01,9.988053918345581872e-01
2.192293597284879979e+03,9.889223174638095415e-01,9.980452765881122623e-01,9.979247970844513649e-01,1.000315074213161237e+00
2.192300541569830784e+03,9.913038291299889337e-01,9.994833086975433156e-01,9.993959650731158995e-01,1.000349219033335402e+00
2.192307485854559218e+03,9.868191542246393944e-01,9.987735325445661339e-01,9.983277607803554554e-01,1.000651515571995276e+00
2.192314430139054821e+03,9.896905336214035787e-01,9.992931611959273708e-01,9.990917842071903587e-01,9.999690338320804672e-01
2.192321374423308043e+03,9.908712831029546919e-01,1.000397290070922152e+00,1.000090264019141806e+00,9.999025194803742300e-01
2.192328318707308426e+03,9.882193227609807895e-01,9.997471453497777105e-01,9.994440306734059254e-01,1.000986714325854621e+00
2.192335262991043692e+03,9.904979713508176298e-01,1.000232800840997305e+00,9.999245237068151715e-01,1.000001168315354239e+00
2.192342207274505199e+03,9.896438003563231556e-01,1.000587014468542257e+00,1.000310883544759610e+00,9.999159479074473111e-01
2.192349151557683854e+03,9.885733424890987830e-01,9.991882826340692247e-01,9.990726441799513413e-01,9.995126761394025339e-01
2.192356095840570561e+03,9.879788377029513624e-01,9.978367161504442251e-01,9.976451127157435206e-01,9.997575520310411079e-01
2.192363040123156225e+03,9.893296120053821641e-01,1.000132311359108517e+00,9.998459790698425165e-01,1.000187287515004630e+00
2.192369984405434479e+03,9.859278959770738648e-01,9.996843153982231112e-01,9.992043319302543747e-01,9.989680352149287179e-01
2.192376928687395775e+03,9.882303269758306863e-01,9.993436868852010324e-01,9.990382706794810330e-01,9.994141716290464439e-01
2.192383872969032382e+03,9.866036157493930370e-01,9.988423897148093200e-01,9.985443830418431199e-01,9.999665715891811191e-01
2.192390817250339751e+03,9.839345254205748015e-01,9.983362510982544125e-01,9.978930344629128868e-01,9.988040870324803588e-01
2.192397761531308788e+03,9.883050558504787864e-01,9.991971499451178795e-01,9.989258835563054051e-01,1.000125880602777295e+00
2.192404705811935401e+03,9.886330479772263979e-01,1.000025547819318072e+00,9.997070185554421951e-01,9.997665772332784417e-01
2.192411650092213677e+03,9.885390547969846731e-01,1.000621448380914158e+00,1.000213908292427956e+00,1.000009343301093478e+00
2.192418594372139978e+03,9.861595111390025759e-01,9.982294910824293099e-01,9.978724392174942448e-01,9.995691575878941082e-01
2.192425538651708848e+03,9.879726287756809278e-01,9.989932904941541958e-01,9.987246770061088963e-01,1.000498346229285129e+00
2.192432482930917104e+03,9.906047981619801046e-01,1.001327269537954257e+00,1.001055122600258196e+00,1.000610804271294674e+00
2.192439427209760197e+03,9.896295808041367659e-01,1.000540143020878903e+00,1.000292259169005327e+00,1.000186835956463183e+00
2.192446371488238583e+03,9.853662652433495817e-01,9.993385488176559361e-01,9.989042794476468146e-01,9.993556315853417971e-01
2.192453315766347259e+03,9.891026812573315841e-01,1.002025005842865246e+00,1.001634185805150290e+00,1.000359160261850899e+00
2.192460260044084407e+03,9.859717188074962335e-01,9.981890893156205591e-01,9.979266379656204222e-01,9.987446915893495314e-01
2.192467204321452300e+03,9.885248352447982834e-01,9.995953779522959159e-01,9.993584972694324886e-01,9.993510894388077936e-01
2.192474148598447755e+03,9.872902565812862186e-01,9.989793034660285898e-01,9.986418162241627039e-01,1.000069133347844641e+00
2.192481092875071681e+03,9.856990249392512116e-01,1.000041962288034103e+00,9.995270977474339791e-01,1.000012162937049309e+00
2.192488037151324534e+03,9.874230278385430770e-01,9.997521333671108845e-01,9.993766049834071907e-01,9.998960252452643305e-01
2.192494981427209041e+03,9.892724288939581667e-01,1.001494948278693231e+00,1.001116321956550426e+00,1.000346419544608345e+00
2.192501925702725202e+03,9.888200087559734230e-01,1.000501235549295265e+00,1.000191418442228475e+00,1.000037927441614016e+00
2.192508869977875293e+03,9.884155414937828565e-01,1.000698078196501806e+00,1.000236264955215670e+00,1.000275603145240222e+00
2.192515814252663404e+03,9.874098893049439996e-01,9.989748756798365603e-01,9.986193392544904235e-01,9.995900927519545398e-01
2.192522758527093174e+03,9.889097055802914538e-01,9.983205306390648959e-01,9.980449449177221100e-01,1.000372228811056363e+00
2.192529702801168241e+03,9.882112566992142799e-01,9.985883143353230240e-01,9.983531618244920747e-01,9.999706823728347072e-01
2.192536647074892699e+03,9.861041020067987661e-01,9.980520293496858431e-01,9.978139099913454491e-01,9.993403106121466761e-01
2.192543591348272457e+03,9.873288683477494665e-01,1.000442778938150479e+00,1.000064553156595704e+00,9.997506837201590724e-01
2.192550535621312520e+03,9.857680160998593122e-01,9.980916935826092962e-01,9.978127173172797182e-01,9.992208321124774750e-01
2.192557479894019252e+03,9.886151973113238567e-01,9.992629776189561053e-01,9.990098442429740100e-01,9.995546490046559596e-01
2.192564424166397657e+03,9.890697240496325593e-01,1.000001245531676464e+00,9.997601168244933945e-01,1.000413236268829831e+00
2.192571368438457284e+03,9.885307392693902795e-01,1.000230929094394483e+00,9.999599160625346483e-01,9.990639564865639866e-01
2.192578312710204955e+03,9.888528273715458949e-01,1.000499268318841839e+00,1.000246732191038657e+00,1.000700490634254480e+00
2.192585256981647035e+03,9.887361050825460573e-01,1.000589476585525217e+00,1.000226030691921952e+00,1.000040561550658680e+00
2.192592201252793529e+03,9.880464152238683795e-01,1.001996869769542275e+00,1.001524473654939573e+00,9.997698860230022078e-01
2.192599145523653988e+03,9.878220345709467498e-01,9.991017879363256471e-01,9.988841102487303614e-01,9.997171556982009655e-01
2.192606089794235686e+03,9.873370175647919744e-01,1.001047969799550685e+00,1.000631401073677429e+00,9.995914377033294773e-01
2.192613034064549538e+03,9.876565001349679740e-01,9.983804666105872139e-01,9.981554943199717478e-01,9.997303042872309753e-01
2.192619978334604639e+03,9.876883486056544648e-01,9.990509242364539189e-01,9.988229235584452637e-01,1.000134738668984502e+00
2.192626922604412357e+03,9.901883565400536602e-01,1.001140116399091839e+00,1.000811846872708077e+00,1.000293622795764614e+00
2.192633866873981788e+03,9.888036548850377416e-01,1.001028532283057437e+00,1.000740011237095883e+00,1.000223681365237871e+00
2.192640811143324754e+03,9.870746903876146394e-01,1.001661663567938954e+00,1.001155397170893746e+00,9.999956614346683370e-01
2.192647755412453989e+03,9.906953542574828964e-01,1.000629828374219432e+00,1.000437019719231824e+00,1.001187866359363854e+00
2.192654699681379043e+03,9.883802282199319889e-01,1.000727283259960076e+00,1.000317085355315827e+00,9.994795216616595424e-01
2.192661643950111284e+03,9.866215218521462438e-01,9.976789381872469553e-01,9.975194435960741401e-01,9.997891433112480186e-01
2.192668588218664354e+03,9.896383121081108181e-01,1.000237939816152055e+00,1.000062459204942078e+00,9.999784870074719390e-01
2.192675532487050532e+03,9.869382602982161856e-01,9.981121665553658318e-01,9.978648352001494581e-01,9.997836102410084802e-01
2.192682476755279367e+03,9.885986216929857351e-01,1.000965291769529308e+00,1.000505468403836806e+00,1.000621199384899684e+00
2.192689421023366776e+03,9.887078322887251636e-01,9.997623994226433330e-01,9.995181336777382297e-01,1.000432807153028625e+00
2.192696365291323673e+03,9.885085645291386003e-01,1.000181940931335722e+00,9.999269292026875533e-01,1.000169317918701228e+00
2.192703309559163245e+03,9.867481673374086659e-01,9.989376836571709495e-01,9.986149612475164750e-01,9.989313486532269692e-01
2.192710253826896405e+03,9.889276116830446606e-01,9.995744729918635274e-01,9.993039379745408679e-01,1.000020991607108556e+00
2.192717198094538162e+03,9.884804857642949250e-01,9.987486997032091196e-01,9.986355222856510006e-01,1.000208817490581881e+00
2.192724142362101702e+03,9.880395964912409568e-01,9.994988650383772599e-01,9.993385329493651437e-01,9.997317846348048320e-01
2.192731086629597939e+03,9.872826617327500331e-01,1.000417380122025524e+00,1.000071275097002443e+00,1.000033002637159774e+00
2.192738030897041426e+03,9.885477306641080597e-01,9.985059273350403997e-01,9.982732804894715040e-01,1.000720146412668710e+00
2.192744975164444440e+03,9.853580605894564082e-01,9.986520938101288714e-01,9.982245928483660657e-01,9.997604968599653752e-01
2.192751919431819260e+03,9.893938633152614681e-01,9.999267659149640997e-01,9.997678274470713777e-01,9.995909016940313085e-01
2.192758863699178164e+03,9.888489467920018594e-01,9.993262090060779368e-01,9.991134790136788624e-01,1.000235344571685836e+00
2.192765807966535249e+03,9.866747689471756511e-01,9.988352371642785776e-01,9.984759777596432517e-01,9.995923288260734063e-01
2.192772752233901429e+03,9.878529960520231468e-01,9.974375934117586384e-01,9.973455819950793888e-01,9.993804319240805478e-01
2.192779696501290346e+03,9.881459243707477746e-01,9.998641910573472513e-01,9.995552904094241464e-01,1.000092542776133353e+00
2.192786640768712005e+03,9.889926668272579491e-01,1.000015241758481777e+00,9.997413265798207327e-01,1.000205455298232238e+00
2.192793585036179138e+03,9.864133841964589644e-01,9.983082698114891240e-01,9.981187135562635815e-01,9.998721244989403623e-01
2.192800529303705389e+03,9.862555277642923723e-01,9.991856448276932312e-01,9.989277108093566060e-01,1.000028432393548883e+00
2.192807473571299397e+03,9.865444923481970774e-01,9.979063503128950963e-01,9.976852670262260636e-01,9.998113066185939646e-01
2.192814417838972076e+03,9.880357436301222540e-01,9.995553277998150410e-01,9.993658634024303877e-01,1.000545583571475161e+00
2.192821362106735705e+03,9.886173870669237029e-01,9.979424011759799873e-01,9.978763110824712124e-01,9.999859118488432230e-01
2.192828306374599833e+03,9.870807884411838540e-01,1.000625470907012371e+00,1.000292180935305364e+00,1.000604185992736594e+00
2.192835250642575829e+03,9.869981875337463517e-01,9.993808941424846548e-01,9.990849836473577605e-01,9.996614487940843619e-01
2.192842194910670514e+03,9.852104876930815047e-01,9.966626149173066773e-01,9.964866817464811399e-01,9.992075936617959009e-01
2.192849139178895712e+03,9.875158845633470461e-01,9.986620163596681143e-01,9.984338506911315525e-01,9.995243225616178284e-01
2.192856083447260971e+03,9.879550552940314923e-01,1.001876729918673048e+00,1.001504767058771561e+00,9.999843836814560349e-01
2.192863027715771750e+03,9.858171331495167999e-01,9.981855947093094539e-01,9.979214988810737319e-01,9.997935257285437416e-01
2.192869971984438052e+03,9.882978767783223706e-01,9.990115852479202196e-01,9.988408283496659212e-01,9.998726768558272582e-01
2.192876916253267609e+03,9.858493696781576165e-01,9.981595549190129812e-01,9.980165199571637835e-01,9.999042229374364155e-01
2.192883860522268151e+03,9.873382371755057285e-01,9.995201075841292360e-01,9.993153998230396295e-01,9.995773152223272895e-01
2.192890804791444225e+03,9.879332686117341389e-01,9.988960173017303878e-01,9.987130267488777413e-01,1.000619438212793533e+00
2.192897749060804927e+03,9.847386092205259178e-01,9.991782594231256587e-01,9.987506922859746838e-01,9.997766019676570526e-01
2.192904693330352529e+03,9.887476359474769438e-01,1.000362443310778504e+00,1.000141817368579211e+00,9.999540050472940367e-01
2.192911637600096128e+03,9.863078324328610202e-01,9.981468881093086276e-01,9.978387995756449191e-01,9.998160267991537120e-01
2.192918581870037087e+03,9.899264728576813166e-01,9.998094164009772022e-01,9.997251465248899738e-01,1.000276072870700750e+00
2.192925526140180864e+03,9.876098500251634382e-01,1.000898632413826039e+00,1.000482184938994212e+00,1.000173057293348267e+00
2.192932470410532005e+03,9.876899285558973229e-01,9.985672950664444825e-01,9.985111455095677657e-01,1.000746960990703371e+00
2.192939414681091876e+03,9.854877828199287704e-01,9.978245688937829039e-01,9.975792443000343068e-01,9.990751518904468220e-01
2.192946358951865022e+03,9.835481860085399930e-01,9.976184356953491372e-01,9.973040356259631478e-01,9.992422543377279531e-01
2.192953303222851446e+03,9.892946313526351787e-01,1.000095331409516453e+00,9.998148642519768536e-01,1.000116880091663774e+00
2.192960247494053419e+03,9.883674223074366827e-01,1.000632184505817257e+00,1.000427754277530834e+00,1.000514406016893343e+00
2.192967191765471398e+03,9.904358543596877285e-01,1.001474625692508669e+00,1.001185267242843846e+00,1.000253203826496184e+00
2.192974136037107655e+03,9.853611650530916810e-01,9.990554706591846523e-01,9.987803512615545110e-01,1.000058750313671085e+00
2.192981080308959008e+03,9.860449231687521410e-01,9.993008791398739765e-01,9.989685701883032065e-01,9.992038776283541646e-01
2.192988024581025456e+03,9.857473658729999366e-01,9.999317156666914785e-01,9.995114810695523433e-01,9.992340598771120019e-01
2.192994968853306091e+03,9.889665837890369016e-01,1.000462744590193243e+00,1.000131335213332084e+00,1.000001494093426979e+00
2.193001913125799547e+03,9.868399707620506556e-01,9.991506150887208282e-01,9.989620584075205034e-01,1.000007420667363478e+00
2.193008857398502641e+03,9.867853100273302758e-01,1.000000581248926990e+00,9.998197899892726781e-01,1.000154461334496592e+00
2.193015801671412191e+03,9.875653065156829724e-01,1.000521490908800271e+00,1.000249928536417698e+00,1.000831560028832001e+00
2.193022745944525468e+03,9.865442151639438606e-01,9.989174632568889045e-01,9.987155025646750062e-01,9.993072537805027800e-01
2.193029690217837924e+03,9.838927260352003934e-01,9.968235915421487237e-01,9.966117855485869814e-01,9.991398137722963257e-01
2.193036634491343193e+03,9.832511830812941112e-01,9.953591038257955104e-01,9.952287824234921088e-01,9.988822844371899601e-01
2.193043578765037637e+03,9.881774402203303831e-01,9.991245495434657453e-01,9.989683594391685073e-01,1.000461388361087778e+00
2.193050523038916253e+03,9.830054592408802305e-01,9.972226153446782648e-01,9.970838015184799730e-01,9.988210858699362316e-01
2.193057467312971767e+03,9.855802514867781916e-01,9.988488651757893022e-01,9.985858549184235544e-01,9.999931953211212976e-01
2.193064411587197810e+03,9.857834552627595670e-01,9.975746305853232521e-01,9.974493864437213864e-01,9.996446669754193159e-01
2.193071355861586653e+03,9.848009479590583704e-01,9.974106904601789392e-01,9.972165270689244965e-01,9.992217173016856302e-01
2.193078300136132839e+03,9.865126993143611411e-01,9.982039993096338826e-01,9.979693512979078696e-01,1.000547733233150050e+00
2.193085244410826817e+03,9.889683300498317564e-01,9.997168067310679973e-01,9.996099185042331969e-01,1.000841528181183993e+00
2.193092188685658584e+03,9.861104495261957537e-01,9.984066857563110853e-01,9.982295928344051550e-01,9.999848335727444804e-01
2.193099132960620864e+03,9.838706067317993798e-01,9.980738092766561209e-01,9.977932258570265667e-01,1.000008148034997602e+00
2.193106077235704561e+03,9.830782478257563683e-01,9.958086787442458343e-01,9.956763953301591696e-01,9.992073129452337943e-01
